checklist_id,observer_id,sampling_event_identifier,scientific_name,observation_count,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,year,day_of_year,time_observations_started,duration_minutes,effort_distance_km,number_observers,species_observed
S37575713,obsr772501,S37575713,Cardinalis cardinalis,6,US-IL,L1095900,39.8752553,-90.5682936,Traveling,TRUE,2017-06-13,2017,164,6.833333333333333,90,3.621,1,TRUE
S37868449,obsr27185,S37868449,Cardinalis cardinalis,4,US-IL,L2340416,41.9572041,-87.6425958,Traveling,TRUE,2017-06-29,2017,180,6.75,240,3.219,1,TRUE
S61291654,obsr424136,S61291654,Cardinalis cardinalis,1,US-IL,L10021904,41.36413,-88.32308,Stationary,TRUE,2017-06-24,2017,175,6,5,0,1,TRUE
S38170861,obsr233021,S38170861,Cardinalis cardinalis,1,US-IL,L2263687,41.6015964,-87.9784727,Stationary,TRUE,2017-06-22,2017,173,7.75,3,0,1,TRUE
S37631819,obsr741668,S37631819,Cardinalis cardinalis,2,US-IL,L4483820,41.4310154,-90.544939,Traveling,TRUE,2017-06-16,2017,167,19.216666666666665,13,0.483,1,TRUE
S37855440,obsr33357,S37855440,Cardinalis cardinalis,2,US-IL,L2211096,41.675156,-88.040764,Stationary,TRUE,2017-06-26,2017,177,7.75,5,0,1,TRUE
S37637791,obsr822419,S37637791,Cardinalis cardinalis,1,US-IL,L10965027,41.489598,-89.071036,Stationary,TRUE,2017-06-16,2017,167,7.416666666666667,70,0,1,TRUE
S37522957,obsr822419,S37522957,Cardinalis cardinalis,1,US-IL,L10965027,41.489598,-89.071036,Stationary,TRUE,2017-06-10,2017,161,7.433333333333334,50,0,1,TRUE
S37765973,obsr48562,S37765973,Cardinalis cardinalis,2,US-IL,L152666,41.9268,-88.347,Traveling,TRUE,2017-06-23,2017,174,8,55,0.644,1,TRUE
S37604565,obsr4911,S37604565,Cardinalis cardinalis,7,US-IL,L2922042,41.2044033,-87.9828644,Traveling,TRUE,2017-06-15,2017,166,5.5,95,1.77,1,TRUE
S37328359,obsr505780,S37328359,Cardinalis cardinalis,4,US-IL,L5920732,39.920303,-89.817116,Traveling,TRUE,2017-06-02,2017,153,6.966666666666667,70,2.012,1,TRUE
S37334704,obsr17234,S37334704,Cardinalis cardinalis,1,US-IL,L124893,41.9876383,-87.7240275,Traveling,TRUE,2017-06-02,2017,153,12,45,0.805,1,TRUE
S37787926,obsr324399,S37787926,Cardinalis cardinalis,1,US-IL,L6016168,40.8303288,-89.8019476,Stationary,TRUE,2017-06-25,2017,176,7.75,5,0,1,TRUE
S37511088,obsr11014,S37511088,Cardinalis cardinalis,1,US-IL,L83509,42.2742544,-87.920301,Stationary,TRUE,2017-06-10,2017,161,7.316666666666666,5,0,1,TRUE
S37637668,obsr324399,S37637668,Cardinalis cardinalis,3,US-IL,L5984608,40.8182865,-89.8011082,Stationary,TRUE,2017-06-17,2017,168,7.1,5,0,1,TRUE
S39147029,obsr185482,S39147029,Cardinalis cardinalis,3,US-IL,L736310,41.6706,-87.87648,Stationary,TRUE,2017-06-29,2017,180,5.466666666666667,5,0,1,TRUE
S37782960,obsr388118,S37782960,Cardinalis cardinalis,2,US-IL,L1977936,41.674691,-88.3615461,Stationary,TRUE,2017-06-24,2017,175,6.9,200,0,1,TRUE
S37965808,obsr752374,S37965808,Cardinalis cardinalis,1,US-IL,L6991296,40.020836,-88.585116,Traveling,TRUE,2017-06-30,2017,181,19.966666666666665,30,1.609,1,TRUE
S37745972,obsr560093,S37745972,Cardinalis cardinalis,1,US-IL,L1631886,38.634142,-90.1739252,Traveling,TRUE,2017-06-22,2017,173,16.116666666666667,148,3.219,4,TRUE
S37449161,obsr355694,S37449161,Cardinalis cardinalis,2,US-IL,L298551,39.46639,-88.146883,Stationary,TRUE,2017-06-07,2017,158,9,45,0,1,TRUE
S37743241,obsr298126,S37743241,Cardinalis cardinalis,1,US-IL,L131061,41.8260667,-87.9323167,Stationary,TRUE,2017-06-22,2017,173,15,25,0,3,TRUE
S37504182,obsr442240,S37504182,Cardinalis cardinalis,1,US-IL,L5955788,41.4063508,-87.554791,Stationary,TRUE,2017-06-10,2017,161,7.6,12,0,2,TRUE
S37321735,obsr225717,S37321735,Cardinalis cardinalis,1,US-IL,L164819,41.2132356,-89.3230426,Traveling,TRUE,2017-06-01,2017,152,14.85,51,1.609,1,TRUE
S37872581,obsr214466,S37872581,Cardinalis cardinalis,1,US-IL,L6033563,41.42693,-89.21339,Stationary,TRUE,2017-06-28,2017,179,12.75,180,0,1,TRUE
S37451235,obsr908801,S37451235,Cardinalis cardinalis,2,US-IL,L5944770,39.8198144,-91.2441272,Stationary,TRUE,2017-06-06,2017,157,18.5,10,0,1,TRUE
S37567686,obsr15930,S37567686,Cardinalis cardinalis,1,US-IL,L165411,41.927784,-88.31503,Stationary,TRUE,2017-06-13,2017,164,6.55,5,0,1,TRUE
S37694170,obsr426089,S37694170,Cardinalis cardinalis,1,US-IL,L5996582,41.4542744,-87.621932,Traveling,TRUE,2017-06-19,2017,170,16.5,45,1.609,2,TRUE
S37688482,obsr696704,S37688482,Cardinalis cardinalis,1,US-IL,L5995444,41.8200873,-88.3645391,Traveling,TRUE,2017-06-19,2017,170,13.416666666666666,62,0.805,2,TRUE
S37352163,obsr114884,S37352163,Cardinalis cardinalis,3,US-IL,L1412774,41.5557042,-87.6593163,Traveling,TRUE,2017-06-03,2017,154,10.583333333333334,20,1.609,1,TRUE
S37360353,obsr416195,S37360353,Cardinalis cardinalis,1,US-IL,L2288069,39.4932584,-88.1562409,Stationary,TRUE,2017-06-03,2017,154,8.75,110,0,2,TRUE
S37891646,obsr341955,S37891646,Cardinalis cardinalis,4,US-IL,L1623693,41.8454773,-88.270244,Traveling,TRUE,2017-06-30,2017,181,9.5,135,3.219,1,TRUE
S37508202,obsr399437,S37508202,Cardinalis cardinalis,3,US-IL,L298837,40.8225003,-89.8040056,Traveling,TRUE,2017-06-10,2017,161,11.25,50,2.414,1,TRUE
S37373465,obsr324399,S37373465,Cardinalis cardinalis,1,US-IL,L5930727,40.8472584,-89.816205,Stationary,TRUE,2017-06-04,2017,155,9,5,0,1,TRUE
S37791434,obsr772515,S37791434,Cardinalis cardinalis,2,US-IL,L152642,42.4222,-88.3197,Traveling,TRUE,2017-06-25,2017,176,7.966666666666667,120,3.219,2,TRUE
S37700359,obsr772515,S37700359,Cardinalis cardinalis,2,US-IL,L5389171,42.360977,-88.2740299,Stationary,TRUE,2017-06-20,2017,171,8,150,0,3,TRUE
S37410307,obsr772515,S37410307,Cardinalis cardinalis,1,US-IL,L5389171,42.360977,-88.2740299,Stationary,TRUE,2017-06-04,2017,155,8.5,120,0,3,TRUE
S37623758,obsr772515,S37623758,Cardinalis cardinalis,2,US-IL,L2325564,42.3705775,-88.2730007,Stationary,TRUE,2017-06-16,2017,167,11.4,20,0,3,TRUE
S38447575,obsr659476,S38447575,Cardinalis cardinalis,1,US-IL,L3970298,42.0654,-87.7724,Stationary,TRUE,2017-06-05,2017,156,5.7,5,0,1,TRUE
S37522959,obsr324399,S37522959,Cardinalis cardinalis,1,US-IL,L5960249,40.8165559,-89.7963545,Stationary,TRUE,2017-06-11,2017,162,7.633333333333333,5,0,1,TRUE
S37805470,obsr454753,S37805470,Cardinalis cardinalis,1,US-IL,L152642,42.4222,-88.3197,Traveling,TRUE,2017-06-21,2017,172,7.5,150,4.828,1,TRUE
S37471462,obsr927821,S37471462,Cardinalis cardinalis,1,US-IL,L152740,41.7857131,-87.5829649,Traveling,TRUE,2017-06-08,2017,159,9,30,0.805,1,TRUE
S37363817,obsr187520,S37363817,Cardinalis cardinalis,2,US-IL,L917424,42.1947093,-87.8924972,Stationary,TRUE,2017-06-03,2017,154,6.25,10,0,1,TRUE
S37663826,obsr485175,S37663826,Cardinalis cardinalis,2,US-IL,L1216408,41.3790219,-88.1230116,Traveling,TRUE,2017-06-18,2017,169,10.1,84,3.701,2,TRUE
S37808092,obsr187520,S37808092,Cardinalis cardinalis,1,US-IL,L917424,42.1947093,-87.8924972,Stationary,TRUE,2017-06-26,2017,177,6.433333333333334,5,0,1,TRUE
S37548038,obsr351954,S37548038,Cardinalis cardinalis,1,US-IL,L633350,41.8160414,-88.0836153,Traveling,TRUE,2017-06-12,2017,163,7.333333333333333,150,4.023,1,TRUE
S37640269,obsr726624,S37640269,Cardinalis cardinalis,4,US-IL,L5408919,40.3528237,-90.0221229,Traveling,TRUE,2017-06-16,2017,167,6.366666666666666,51,0.966,1,TRUE
S37671931,obsr151980,S37671931,Cardinalis cardinalis,3,US-IL,L909738,42.17002,-88.11059,Stationary,TRUE,2017-06-18,2017,169,7.25,180,0,2,TRUE
S37654677,obsr485175,S37654677,Cardinalis cardinalis,4,US-IL,L633350,41.8160414,-88.0836153,Traveling,TRUE,2017-06-16,2017,167,18.533333333333335,49,4.828,2,TRUE
S37679434,obsr129848,S37679434,Cardinalis cardinalis,1,US-IL,L1581356,41.8282269,-87.9042074,Stationary,TRUE,2017-06-18,2017,169,6.2,5,0,1,TRUE
S37721406,obsr4911,S37721406,Cardinalis cardinalis,11,US-IL,L1337096,41.1459612,-87.8867115,Traveling,TRUE,2017-06-21,2017,172,4.833333333333333,230,3.219,1,TRUE
S37771628,obsr300916,S37771628,Cardinalis cardinalis,4,US-IL,L749660,41.8375952,-88.1614208,Traveling,TRUE,2017-06-24,2017,175,7.5,180,3.701,7,TRUE
S37893708,obsr138108,S37893708,Cardinalis cardinalis,5,US-IL,L6038084,42.0286679,-87.8743664,Stationary,TRUE,2017-06-30,2017,181,18.733333333333334,15,0,2,TRUE
S37522671,obsr341205,S37522671,Cardinalis cardinalis,3,US-IL,L5566154,40.7286344,-89.5994852,Stationary,TRUE,2017-06-11,2017,162,6.583333333333333,42,0,1,TRUE
S37748741,obsr416195,S37748741,Cardinalis cardinalis,1,US-IL,L2236763,39.5045043,-88.142581,Traveling,TRUE,2017-06-22,2017,173,18.466666666666665,33,1.6,3,TRUE
S37713347,obsr217894,S37713347,Cardinalis cardinalis,1,US-IL,L900318,42.092706,-87.8863013,Stationary,TRUE,2017-06-18,2017,169,7.783333333333333,5,0,1,TRUE
S37850638,obsr4911,S37850638,Cardinalis cardinalis,9,US-IL,L1337096,41.1459612,-87.8867115,Traveling,TRUE,2017-06-28,2017,179,5.833333333333333,210,3.219,1,TRUE
S37804519,obsr280132,S37804519,Cardinalis cardinalis,1,US-IL,L1584597,41.7832138,-88.0230834,Traveling,TRUE,2017-06-25,2017,176,18,120,3.219,2,TRUE
S37404844,obsr265883,S37404844,Cardinalis cardinalis,1,US-IL,L2343779,42.2944094,-88.226341,Stationary,TRUE,2017-06-05,2017,156,10.666666666666666,60,0,1,TRUE
S40137967,obsr482670,S40137967,Cardinalis cardinalis,1,US-IL,L1817925,40.1246368,-88.2840438,Traveling,TRUE,2017-06-15,2017,166,6.75,60,1.609,1,TRUE
S37458791,obsr354652,S37458791,Cardinalis cardinalis,1,US-IL,L123231,42.3334683,-87.9849124,Stationary,TRUE,2017-06-07,2017,158,6.633333333333333,66,0,1,TRUE
S37561820,obsr18979,S37561820,Cardinalis cardinalis,2,US-IL,L152606,41.9726,-88.2983,Traveling,TRUE,2017-06-12,2017,163,20.016666666666666,75,0.483,3,TRUE
S37789202,obsr324399,S37789202,Cardinalis cardinalis,2,US-IL,L6016487,40.8330148,-89.7906466,Stationary,TRUE,2017-06-25,2017,176,9.066666666666666,5,0,1,TRUE
S37827596,obsr482670,S37827596,Cardinalis cardinalis,4,US-IL,L1817925,40.1246368,-88.2840438,Traveling,TRUE,2017-06-26,2017,177,9.75,30,1.609,1,TRUE
S37518656,obsr401814,S37518656,Cardinalis cardinalis,1,US-IL,L140218,41.855648,-87.8284149,Traveling,TRUE,2017-06-10,2017,161,19.666666666666668,109,1.609,1,TRUE
S37835360,obsr110767,S37835360,Cardinalis cardinalis,2,US-IL,L357956,41.7220345,-87.8496399,Traveling,TRUE,2017-06-27,2017,178,8,120,3.219,2,TRUE
S37731288,obsr123174,S37731288,Cardinalis cardinalis,1,US-IL,L519294,41.8705675,-87.7854449,Stationary,TRUE,2017-06-21,2017,172,8.5,135,0,1,TRUE
S37674338,obsr211276,S37674338,Cardinalis cardinalis,4,US-IL,L871020,41.9499794,-87.7176762,Traveling,TRUE,2017-06-18,2017,169,12.75,52,4.023,1,TRUE
S37847461,obsr341205,S37847461,Cardinalis cardinalis,1,US-IL,L4580092,40.8573884,-89.6033692,Traveling,TRUE,2017-06-28,2017,179,8.116666666666667,62,1.609,1,TRUE
S37964326,obsr197782,S37964326,Cardinalis cardinalis,2,US-IL,L795788,42.2169989,-88.2036495,Stationary,TRUE,2017-06-26,2017,177,9.75,60,0,1,TRUE
S38481305,obsr123174,S38481305,Cardinalis cardinalis,1,US-IL,L519294,41.8705675,-87.7854449,Stationary,TRUE,2017-06-03,2017,154,4.75,25,0,1,TRUE
S37728400,obsr354199,S37728400,Cardinalis cardinalis,1,US-IL,L152673,41.7905,-88.0225,Traveling,TRUE,2017-06-21,2017,172,13.166666666666666,50,0.402,1,TRUE
S38397250,obsr103498,S38397250,Cardinalis cardinalis,1,US-IL,L6137570,42.3156229,-87.9722071,Stationary,TRUE,2017-06-14,2017,165,6.35,5,0,1,TRUE
S37502740,obsr310535,S37502740,Cardinalis cardinalis,3,US-IL,L3610351,42.242875,-88.22187,Traveling,TRUE,2017-06-10,2017,161,6.666666666666667,50,3.219,1,TRUE
S37565361,obsr726624,S37565361,Cardinalis cardinalis,2,US-IL,L4631000,41.5567458,-88.1413043,Traveling,TRUE,2017-06-01,2017,152,9.3,40,0.805,1,TRUE
S37804936,obsr454753,S37804936,Cardinalis cardinalis,1,US-IL,L152710,42.306,-88.4401,Traveling,TRUE,2017-06-20,2017,171,14,45,1.609,1,TRUE
S40712597,obsr307852,S40712597,Cardinalis cardinalis,1,US-IL,L1530463,42.16433,-87.77649,Stationary,TRUE,2017-06-14,2017,165,11,120,0,2,TRUE
S40712673,obsr307852,S40712673,Cardinalis cardinalis,2,US-IL,L1530463,42.16433,-87.77649,Stationary,TRUE,2017-06-16,2017,167,11,180,0,2,TRUE
S40788319,obsr512352,S40788319,Cardinalis cardinalis,2,US-IL,L152654,42.4667,-87.8015,Traveling,TRUE,2017-06-05,2017,156,6.5,135,4.828,2,TRUE
S37356997,obsr352849,S37356997,Cardinalis cardinalis,2,US-IL,L4300325,41.789608,-87.599646,Traveling,TRUE,2017-06-03,2017,154,13.166666666666666,15,1.207,1,TRUE
S61291163,obsr424136,S61291163,Cardinalis cardinalis,1,US-IL,L10022578,41.3860951,-88.2009784,Stationary,TRUE,2017-06-20,2017,171,6.466666666666667,5,0,1,TRUE
S40685709,obsr307852,S40685709,Cardinalis cardinalis,2,US-IL,L1530463,42.16433,-87.77649,Stationary,TRUE,2017-06-07,2017,158,11,180,0,2,TRUE
S37373229,obsr146134,S37373229,Cardinalis cardinalis,1,US-IL,L565382,41.9231174,-88.3481605,Stationary,TRUE,2017-06-04,2017,155,6.733333333333333,5,0,2,TRUE
S37721947,obsr47764,S37721947,Cardinalis cardinalis,2,US-IL,L3508520,41.6869405,-89.3046534,Traveling,TRUE,2017-06-21,2017,172,11.166666666666666,41,1.352,1,TRUE
S37389361,obsr437500,S37389361,Cardinalis cardinalis,2,US-IL,L152654,42.4667,-87.8015,Traveling,TRUE,2017-06-04,2017,155,8,180,4.828,2,TRUE
S37614782,obsr927821,S37614782,Cardinalis cardinalis,4,US-IL,L4300325,41.789608,-87.599646,Traveling,TRUE,2017-06-15,2017,166,16,20,0.805,1,TRUE
S37397442,obsr265883,S37397442,Cardinalis cardinalis,1,US-IL,L4721114,42.286196,-88.599602,Stationary,TRUE,2017-06-05,2017,156,6.2,5,0,1,TRUE
S37679317,obsr485175,S37679317,Cardinalis cardinalis,1,US-IL,L446101,41.3684836,-88.1435037,Traveling,TRUE,2017-06-18,2017,169,11.55,59,3.862,2,TRUE
S37693814,obsr627952,S37693814,Cardinalis cardinalis,2,US-IL,L5996504,38.6932163,-90.0022745,Stationary,TRUE,2017-06-19,2017,170,19.5,50,0,3,TRUE
S37896254,obsr515539,S37896254,Cardinalis cardinalis,2,US-IL,L416893,42.2185384,-87.9255581,Traveling,TRUE,2017-06-30,2017,181,17,60,2.012,1,TRUE
S37696578,obsr231296,S37696578,Cardinalis cardinalis,7,US-IL,L2953283,38.58432,-89.88202,Stationary,TRUE,2017-06-19,2017,170,6.483333333333333,150,0,2,TRUE
S37348046,obsr822419,S37348046,Cardinalis cardinalis,2,US-IL,L10965027,41.489598,-89.071036,Stationary,TRUE,2017-06-02,2017,153,7.383333333333334,60,0,1,TRUE
S37614900,obsr177921,S37614900,Cardinalis cardinalis,2,US-IL,L1170046,41.959522,-87.6512432,Traveling,TRUE,2017-06-15,2017,166,20.166666666666668,18,0.483,1,TRUE
S37835131,obsr284288,S37835131,Cardinalis cardinalis,4,US-IL,L1925316,42.0702416,-87.7260822,Stationary,TRUE,2017-06-26,2017,177,7,120,0,2,TRUE
S37793192,obsr752374,S37793192,Cardinalis cardinalis,1,US-IL,L217019,40.0653229,-87.9867235,Traveling,TRUE,2017-06-25,2017,176,8.15,180,4.828,2,TRUE
S37406144,obsr442240,S37406144,Cardinalis cardinalis,2,US-IL,L3915072,41.4453643,-87.7035999,Traveling,TRUE,2017-06-05,2017,156,12.966666666666667,40,0.805,1,TRUE
S37610950,obsr473707,S37610950,Cardinalis cardinalis,5,US-IL,L152671,42.4025,-87.8324,Traveling,TRUE,2017-06-15,2017,166,11.75,100,3.058,1,TRUE
S37548440,obsr584384,S37548440,Cardinalis cardinalis,2,US-IL,L152678,41.8476917,-88.1935859,Traveling,TRUE,2017-06-12,2017,163,5.916666666666667,160,3.862,1,TRUE
S37637747,obsr114884,S37637747,Cardinalis cardinalis,5,US-IL,L152658,41.5626,-87.6437,Traveling,TRUE,2017-06-17,2017,168,5.25,80,3.219,1,TRUE
S37457546,obsr123174,S37457546,Cardinalis cardinalis,2,US-IL,L1168234,41.925526,-87.782135,Traveling,TRUE,2017-06-07,2017,158,6.8,102,2.012,1,TRUE
S37396962,obsr739346,S37396962,Cardinalis cardinalis,3,US-IL,L4449037,40.7186723,-89.4767198,Stationary,TRUE,2017-06-04,2017,155,7,60,0,1,TRUE
S37355962,obsr34033,S37355962,Cardinalis cardinalis,6,US-IL,L152711,42.1795,-87.9149,Traveling,TRUE,2017-06-03,2017,154,10.083333333333334,135,3.541,2,TRUE
S37566327,obsr388118,S37566327,Cardinalis cardinalis,1,US-IL,L1977936,41.674691,-88.3615461,Stationary,TRUE,2017-06-13,2017,164,6.466666666666667,180,0,1,TRUE
S37719003,obsr739346,S37719003,Cardinalis cardinalis,2,US-IL,L4449037,40.7186723,-89.4767198,Stationary,TRUE,2017-06-17,2017,168,7,60,0,1,TRUE
S37770870,obsr507805,S37770870,Cardinalis cardinalis,11,US-IL,L4107612,38.8094027,-90.0068128,Traveling,TRUE,2017-06-24,2017,175,6.583333333333333,145,0.805,1,TRUE
S37768967,obsr114884,S37768967,Cardinalis cardinalis,2,US-IL,L152658,41.5626,-87.6437,Traveling,TRUE,2017-06-24,2017,175,7,75,3.219,1,TRUE
S37551295,obsr173859,S37551295,Cardinalis cardinalis,2,US-IL,L1631886,38.634142,-90.1739252,Stationary,TRUE,2017-06-12,2017,163,11.366666666666667,80,0,1,TRUE
S37548134,obsr146658,S37548134,Cardinalis cardinalis,4,US-IL,L152632,41.8621,-88.1725,Traveling,TRUE,2017-06-12,2017,163,7,90,2.414,1,TRUE
S37737432,obsr926054,S37737432,Cardinalis cardinalis,1,US-IL,L416432,40.496438,-88.968417,Traveling,TRUE,2017-06-22,2017,173,9.416666666666666,30,0.483,1,TRUE
S37321763,obsr225717,S37321763,Cardinalis cardinalis,4,US-IL,L164819,41.2132356,-89.3230426,Traveling,TRUE,2017-06-01,2017,152,16.083333333333332,82,2.414,1,TRUE
S37814078,obsr105600,S37814078,Cardinalis cardinalis,4,US-IL,L564963,41.976593,-87.7048874,Traveling,TRUE,2017-06-26,2017,177,5.25,90,0.805,1,TRUE
S37775490,obsr374255,S37775490,Cardinalis cardinalis,2,US-IL,L2219274,39.8222732,-89.7056694,Traveling,TRUE,2017-06-24,2017,175,9.666666666666666,50,0.805,1,TRUE
S37641914,obsr936228,S37641914,Cardinalis cardinalis,,US-IL,L2106622,42.0978721,-88.2072544,Traveling,TRUE,2017-06-17,2017,168,7,210,4.828,9,FALSE
S37657625,obsr114884,S37657625,Cardinalis cardinalis,1,US-IL,L1412774,41.5557042,-87.6593163,Stationary,TRUE,2017-06-18,2017,169,7,20,0,1,TRUE
S37869310,obsr142163,S37869310,Cardinalis cardinalis,1,US-IL,L1534854,42.1968112,-88.3299921,Traveling,TRUE,2017-06-29,2017,180,10.3,159,1.207,3,TRUE
S37790223,obsr324399,S37790223,Cardinalis cardinalis,1,US-IL,L6016716,40.8370177,-89.804909,Stationary,TRUE,2017-06-25,2017,176,10.033333333333333,5,0,1,TRUE
S37637205,obsr324399,S37637205,Cardinalis cardinalis,1,US-IL,L5984503,40.8224157,-89.8002708,Stationary,TRUE,2017-06-17,2017,168,6.25,5,0,1,TRUE
S37639108,obsr164965,S37639108,Cardinalis cardinalis,2,US-IL,L351077,42.0598958,-87.7120496,Traveling,TRUE,2017-06-17,2017,168,7.866666666666667,55,1.931,1,TRUE
S37929143,obsr110091,S37929143,Cardinalis cardinalis,2,US-IL,L4895641,41.8546903,-88.4629869,Stationary,TRUE,2017-06-27,2017,178,14.833333333333334,60,0,1,TRUE
S37747036,obsr106714,S37747036,Cardinalis cardinalis,1,US-IL,L558223,41.6628235,-87.9245201,Stationary,TRUE,2017-06-22,2017,173,7.716666666666667,5,0,2,TRUE
S37705871,obsr772515,S37705871,Cardinalis cardinalis,1,US-IL,L2325564,42.3705775,-88.2730007,Stationary,TRUE,2017-06-20,2017,171,16.35,20,0,1,TRUE
S37446068,obsr164965,S37446068,Cardinalis cardinalis,2,US-IL,L612796,42.0208046,-87.6890248,Stationary,TRUE,2017-06-06,2017,157,20,5,0,1,TRUE
S37903313,obsr772515,S37903313,Cardinalis cardinalis,1,US-IL,L2325564,42.3705775,-88.2730007,Stationary,TRUE,2017-06-30,2017,181,20.583333333333332,25,0,1,TRUE
S37553070,obsr772515,S37553070,Cardinalis cardinalis,1,US-IL,L5389171,42.360977,-88.2740299,Stationary,TRUE,2017-06-11,2017,162,15,120,0,4,TRUE
S37672765,obsr314868,S37672765,Cardinalis cardinalis,1,US-IL,L1510198,42.401571,-88.0831824,Stationary,TRUE,2017-06-18,2017,169,7.166666666666667,20,0,1,TRUE
S37416501,obsr314868,S37416501,Cardinalis cardinalis,1,US-IL,L1510198,42.401571,-88.0831824,Stationary,TRUE,2017-06-05,2017,156,7.333333333333333,10,0,1,TRUE
S37726690,obsr772515,S37726690,Cardinalis cardinalis,2,US-IL,L5389171,42.360977,-88.2740299,Stationary,TRUE,2017-06-21,2017,172,7,120,0,1,TRUE
S37774233,obsr772515,S37774233,Cardinalis cardinalis,1,US-IL,L5389171,42.360977,-88.2740299,Stationary,TRUE,2017-06-05,2017,156,19,60,0,3,TRUE
S37481025,obsr314868,S37481025,Cardinalis cardinalis,1,US-IL,L1510198,42.401571,-88.0831824,Stationary,TRUE,2017-06-08,2017,159,7.5,90,0,1,TRUE
S37579360,obsr772515,S37579360,Cardinalis cardinalis,1,US-IL,L5389171,42.360977,-88.2740299,Stationary,TRUE,2017-06-13,2017,164,9,90,0,3,TRUE
S37657896,obsr324399,S37657896,Cardinalis cardinalis,1,US-IL,L5989137,40.8385108,-89.8322531,Stationary,TRUE,2017-06-18,2017,169,8.05,5,0,1,TRUE
S37537545,obsr329553,S37537545,Cardinalis cardinalis,2,US-IL,L152637,41.8395126,-88.2190218,Traveling,TRUE,2017-06-11,2017,162,14.5,78,4.828,1,TRUE
S37770612,obsr20528,S37770612,Cardinalis cardinalis,2,US-IL,L141625,41.9669304,-87.8531799,Traveling,TRUE,2017-06-21,2017,172,7.7,120,4.474,1,TRUE
S43425441,obsr515761,S43425441,Cardinalis cardinalis,1,US-IL,L7027213,41.76,-88.1,Stationary,TRUE,2017-06-02,2017,153,6.5,5,0,1,TRUE
S37657815,obsr157804,S37657815,Cardinalis cardinalis,1,US-IL,L124174,41.6725393,-87.8822067,Traveling,TRUE,2017-06-18,2017,169,6.966666666666667,63,4.828,1,TRUE
S37470891,obsr541022,S37470891,Cardinalis cardinalis,3,US-IL,L353368,42.3533302,-88.9863825,Traveling,TRUE,2017-06-08,2017,159,9.75,60,3.219,1,TRUE
S37545435,obsr187520,S37545435,Cardinalis cardinalis,1,US-IL,L917424,42.1947093,-87.8924972,Stationary,TRUE,2017-06-12,2017,163,6.4,4,0,1,TRUE
S37820950,obsr726624,S37820950,Cardinalis cardinalis,1,US-IL,L164839,40.393044,-89.86709,Traveling,TRUE,2017-06-20,2017,171,19.116666666666667,68,1.931,2,TRUE
S37616519,obsr418156,S37616519,Cardinalis cardinalis,1,US-IL,L2254698,41.550417,-88.024033,Traveling,TRUE,2017-06-12,2017,163,6.4,5,0,1,TRUE
S37426294,obsr388118,S37426294,Cardinalis cardinalis,1,US-IL,L2638508,41.6717477,-88.3521473,Traveling,TRUE,2017-06-06,2017,157,12.816666666666666,12,0.402,1,TRUE
S37742024,obsr505780,S37742024,Cardinalis cardinalis,7,US-IL,L6005817,39.921797,-89.815503,Traveling,TRUE,2017-06-22,2017,173,7.116666666666666,80,2.414,1,TRUE
S37339432,obsr584917,S37339432,Cardinalis cardinalis,2,US-IL,L251002,40.11972,-88.21148,Stationary,TRUE,2017-06-02,2017,153,8.8,20,0,1,TRUE
S38049179,obsr233021,S38049179,Cardinalis cardinalis,1,US-IL,L2263578,41.507115,-87.9654157,Stationary,TRUE,2017-06-22,2017,173,5.933333333333334,3,0,1,TRUE
S37522995,obsr110091,S37522995,Cardinalis cardinalis,1,US-IL,L152688,41.8346056,-88.3738518,Traveling,TRUE,2017-06-11,2017,162,6,106,1.609,1,TRUE
S37823339,obsr627952,S37823339,Cardinalis cardinalis,2,US-IL,L3668824,38.8927698,-89.7285175,Stationary,TRUE,2017-06-26,2017,177,19.083333333333332,45,0,1,TRUE
S37394169,obsr416195,S37394169,Cardinalis cardinalis,1,US-IL,L2236763,39.5045043,-88.142581,Traveling,TRUE,2017-06-04,2017,155,19.133333333333333,8,1.5,2,TRUE
S37759546,obsr311952,S37759546,Cardinalis cardinalis,1,US-IL,L6009633,41.7101139,-87.9322374,Traveling,TRUE,2017-06-23,2017,174,12.5,120,1.127,2,TRUE
S37308643,obsr173859,S37308643,Cardinalis cardinalis,2,US-IL,L1356717,41.4700144,-87.6279977,Stationary,TRUE,2017-06-01,2017,152,8.966666666666667,122,0,1,TRUE
